Order_ID,Order_Date,Customer_ID,Customer_Name,Region,City,Category,Sub_Category,Product_Name,Quantity,Price,Discount,Payment_Mode,Shipping_Cost,Profit
1240,2025-04-05,101,Ankit,West,Delhi,Furniture,Table,iPhone,4,62632,20,Card,467,46923.47
1241,2024-03-30,52,Vikas,South,Chennai,Books,Comics,Office Chair,2,26005,5,Card,94,9661.21
1242,2024-06-09,102,Neha,South,Chennai,Furniture,Sofa,Story Book,2,50411,20,Card,409,9847.13
1243,2024-04-20,54,Vikas,South,Mumbai,Books,Comics,iPhone,4,44615,0,Card,147,25875.22
1244,2024-04-13,28,Neha,South,Hyderabad,Electronics,Mobile,iPhone,2,63087,10,COD,449,23766.86
1245,2025-03-01,167,Amit,North,Hyderabad,Electronics,TV,iPhone,2,32056,20,NetBanking,645,4472.97
1246,2024-06-19,37,Rahul,South,Mumbai,Grocery,Rice,Wooden Bed,5,2912,0,NetBanking,346,2480.31
1247,2024-11-13,19,Neha,East,Jaipur,Clothing,Jeans,iPhone,2,69048,10,UPI,539,23446.19
1248,2024-02-11,199,Nisha,North,Hyderabad,Grocery,Rice,Study Table,3,17378,20,Card,430,8780.12
1249,2024-06-18,41,Amit,North,Hyderabad,Furniture,Table,Story Book,1,3611,20,Card,95,337.29
1250,2024-07-21,52,Priya,South,Pune,Grocery,Oil,Office Chair,1,67095,10,NetBanking,697,14775.78
1251,2024-10-15,168,Nisha,East,Hyderabad,Electronics,Headphone,Jeans Pant,2,10146,10,NetBanking,390,3650.56
1252,2024-01-18,32,Vikas,West,Delhi,Electronics,Laptop,Wooden Bed,3,49407,0,COD,419,35313.58
1253,2025-04-06,93,Priya,West,Kolkata,Furniture,Table,Story Book,5,60905,20,UPI,350,48981.46
1254,2025-03-10,14,Ankit,South,Jaipur,Electronics,Mobile,Samsung TV,1,48331,10,COD,350,3579.48
1255,2024-04-24,57,Amit,North,Jaipur,Grocery,Snacks,Polo Tshirt,2,69452,5,NetBanking,289,29681.87
1256,2025-01-22,129,Ankit,North,Chennai,Clothing,Shirt,Story Book,2,22850,15,Card,108,7302.76
1257,2025-02-10,56,Vikas,North,Delhi,Clothing,Jeans,Jeans Pant,5,39255,5,NetBanking,630,31162.27
1258,2025-02-07,18,Ankit,South,Delhi,Clothing,Tshirt,Story Book,3,3759,10,Card,56,1681.69
1259,2024-09-12,8,Ravi,North,Bangalore,Electronics,TV,Study Table,2,66527,20,Card,519,22401.73
1260,2025-01-21,183,Nisha,South,Hyderabad,Clothing,Shirt,Study Table,2,23945,15,UPI,428,4328.04
1261,2024-08-26,118,Amit,South,Delhi,Furniture,Table,Polo Tshirt,3,69077,0,NetBanking,73,34773.62
1262,2025-04-03,83,Kiran,North,Kolkata,Grocery,Fruits,Study Table,3,51916,5,COD,382,11989.94
1263,2024-10-31,114,Priya,North,Bangalore,Grocery,Rice,Study Table,1,33358,0,COD,294,8025.89
1264,2024-12-10,73,Neha,North,Pune,Grocery,Fruits,Office Chair,4,54651,0,Card,608,45782.87
1265,2024-07-25,187,Amit,West,Pune,Grocery,Fruits,Wooden Bed,2,20718,15,COD,102,6679.49
1266,2024-03-08,169,Rahul,South,Hyderabad,Grocery,Rice,Samsung TV,5,14157,15,COD,644,8012.12
1267,2025-04-02,90,Priya,West,Pune,Books,Study,Study Table,4,23146,5,NetBanking,148,14655.1
1268,2025-02-15,157,Rahul,North,Mumbai,Furniture,Bed,Study Table,5,65232,0,NetBanking,228,58346.88
1269,2025-04-22,5,Ravi,West,Pune,Books,Magazine,Study Table,4,11848,5,NetBanking,98,8239.87
1270,2024-03-23,156,Suman,North,Chennai,Books,Comics,Dell Laptop,2,30379,5,COD,487,8161.32
1271,2024-12-12,65,Pooja,West,Jaipur,Clothing,Jeans,Rice Pack,1,22418,0,UPI,57,4389.65
1272,2025-04-25,158,Suman,West,Bangalore,Clothing,Shirt,Samsung TV,1,41998,10,UPI,397,4905.54
1273,2024-01-18,60,Pooja,West,Chennai,Books,Novel,Wooden Bed,1,66887,15,NetBanking,407,5498.08
1274,2024-11-19,112,Rahul,East,Pune,Books,Comics,Jeans Pant,1,62788,15,UPI,269,6976.81
1275,2025-02-25,142,Amit,West,Hyderabad,Books,Novel,Office Chair,2,32971,0,NetBanking,379,7545.1
1276,2024-02-03,79,Kiran,North,Kolkata,Clothing,Tshirt,Office Chair,4,50750,20,UPI,690,22009.28
1277,2024-12-30,44,Kiran,East,Chennai,Electronics,Mobile,Wooden Bed,5,26297,0,NetBanking,591,12770.46
1278,2024-10-28,44,Ankit,West,Chennai,Books,Comics,Wooden Bed,1,12271,20,Card,298,1663.47
1279,2024-12-09,155,Vikas,South,Bangalore,Books,Novel,iPhone,2,63861,20,UPI,538,12095.08
1280,2024-06-06,146,Priya,East,Mumbai,Clothing,Tshirt,Wooden Bed,2,3379,10,Card,441,819.34
1281,2024-10-24,187,Pooja,East,Delhi,Clothing,Shirt,Story Book,3,302,20,Card,456,180.53
1282,2024-11-09,194,Ravi,South,Jaipur,Grocery,Rice,Jeans Pant,2,48503,5,COD,133,14559.72
1283,2024-01-06,178,Amit,North,Mumbai,Books,Magazine,Rice Pack,2,52508,10,UPI,448,21348.5
1284,2024-04-21,174,Vikas,West,Delhi,Clothing,Shirt,Office Chair,5,33496,5,UPI,264,34685.57
1285,2024-05-09,13,Rahul,South,Bangalore,Clothing,Jacket,Jeans Pant,4,18027,0,UPI,70,7970.15
1286,2024-01-02,101,Nisha,North,Pune,Clothing,Shirt,Dell Laptop,2,8270,20,COD,132,1555.39
1287,2024-04-08,179,Suman,South,Kolkata,Furniture,Sofa,Dell Laptop,1,49905,0,NetBanking,468,11695.35
1288,2024-08-25,107,Vikas,South,Jaipur,Electronics,Mobile,Jeans Pant,2,68929,10,UPI,220,22415.56
1289,2024-11-05,149,Vikas,North,Mumbai,Clothing,Jeans,Samsung TV,4,57580,20,Card,600,43085.74
1290,2024-12-26,12,Pooja,North,Chennai,Clothing,Shirt,Polo Tshirt,3,30641,15,NetBanking,371,14576.09
1291,2024-06-11,178,Amit,West,Jaipur,Books,Comics,Samsung TV,3,48167,0,Card,698,35365.56
1292,2024-01-12,67,Suman,East,Hyderabad,Books,Study,Rice Pack,2,68372,5,Card,146,18928.9
1293,2025-02-25,67,Priya,South,Hyderabad,Clothing,Jacket,Rice Pack,5,33727,15,UPI,588,33441.28
1294,2024-01-08,48,Nisha,South,Chennai,Clothing,Shirt,Dell Laptop,2,41054,10,NetBanking,499,7180.24
1295,2025-05-07,29,Suman,East,Pune,Grocery,Oil,Rice Pack,4,5386,0,COD,256,1995.06
1296,2024-10-07,175,Kiran,East,Jaipur,Furniture,Sofa,Story Book,2,49281,20,UPI,97,17942.72
1297,2024-06-05,134,Neha,West,Mumbai,Clothing,Jeans,Office Chair,4,61556,5,UPI,489,24400.27
1298,2024-02-17,125,Priya,South,Bangalore,Books,Magazine,Polo Tshirt,5,23633,0,UPI,455,13313.81
1299,2025-01-29,184,Nisha,East,Kolkata,Grocery,Oil,Story Book,4,35808,15,Card,543,20501.26
1300,2024-07-24,91,Nisha,North,Pune,Clothing,Shirt,Rice Pack,3,66138,10,Card,525,24232.82
1301,2024-06-04,152,Priya,West,Bangalore,Clothing,Jacket,Polo Tshirt,3,61167,20,COD,549,12854.31
1302,2024-08-11,197,Pooja,West,Jaipur,Clothing,Jeans,Polo Tshirt,5,69789,10,UPI,286,69781.79
1303,2025-04-27,160,Ankit,West,Delhi,Electronics,Laptop,Story Book,3,551,15,COD,259,165.41
1304,2025-05-14,190,Nisha,South,Kolkata,Electronics,Mobile,Samsung TV,4,51090,15,Card,342,28745.57
1305,2024-10-22,120,Suman,North,Pune,Books,Study,Study Table,2,41166,5,COD,188,17102.79
1306,2025-03-19,179,Vikas,West,Delhi,Clothing,Tshirt,Samsung TV,2,44640,10,COD,433,8862.78
1307,2024-04-23,169,Ravi,North,Kolkata,Books,Novel,Office Chair,5,53783,10,Card,296,30006.95
1308,2024-01-12,45,Ankit,East,Jaipur,Clothing,Jacket,Wooden Bed,2,7766,20,UPI,563,1956.09
1309,2024-11-16,193,Suman,South,Kolkata,Books,Study,Story Book,4,67186,15,Card,659,46857.92
1310,2024-12-04,94,Vikas,South,Kolkata,Clothing,Jacket,Jeans Pant,2,14682,10,Card,105,2674.68
1311,2024-07-24,27,Neha,South,Jaipur,Furniture,Sofa,Dell Laptop,4,29878,5,UPI,273,11830.85
1312,2024-02-17,133,Vikas,South,Pune,Electronics,Headphone,Jeans Pant,3,11463,0,COD,622,4162.02
1313,2024-04-05,70,Suman,South,Kolkata,Grocery,Fruits,Story Book,1,53674,5,Card,282,11884.09
1314,2024-02-29,114,Rahul,West,Jaipur,Clothing,Jacket,Dell Laptop,5,53405,5,NetBanking,87,59248.09
1315,2024-10-30,165,Nisha,West,Chennai,Furniture,Chair,Story Book,3,46015,20,NetBanking,452,10381.42
1316,2024-03-07,18,Vikas,North,Jaipur,Furniture,Sofa,Study Table,5,66919,10,NetBanking,264,35871.3
1317,2025-02-02,6,Rahul,East,Hyderabad,Furniture,Chair,Polo Tshirt,3,30137,5,NetBanking,561,10744.03
1318,2024-09-28,64,Ankit,South,Hyderabad,Clothing,Tshirt,iPhone,5,13590,0,Card,460,12451.35
1319,2024-03-11,36,Rohit,East,Chennai,Clothing,Jacket,Dell Laptop,3,61605,10,Card,133,33225.88
1320,2024-12-22,159,Neha,South,Kolkata,Furniture,Sofa,Office Chair,3,48562,0,COD,56,18217.68
1321,2024-07-02,95,Amit,North,Bangalore,Electronics,Headphone,Rice Pack,3,44669,5,COD,237,22281.48
1322,2024-05-28,156,Rohit,South,Delhi,Grocery,Oil,Rice Pack,3,17350,0,UPI,342,8560.63
1323,2024-06-28,182,Kiran,West,Mumbai,Clothing,Tshirt,Rice Pack,2,12170,20,Card,550,1598.19
1324,2024-12-05,53,Neha,North,Chennai,Clothing,Tshirt,Polo Tshirt,3,57024,10,Card,230,37204.19
1325,2024-08-20,71,Suman,West,Chennai,Grocery,Oil,Jeans Pant,4,47116,10,COD,212,39240.43
1326,2025-01-20,98,Kiran,West,Mumbai,Clothing,Tshirt,iPhone,3,33122,0,NetBanking,522,15491.58
1327,2025-02-17,82,Nisha,East,Jaipur,Furniture,Table,Story Book,4,7400,0,Card,151,6973.43
1328,2024-02-06,145,Suman,South,Mumbai,Books,Magazine,Jeans Pant,2,49739,10,NetBanking,158,10453.66
1329,2025-02-26,139,Pooja,South,Bangalore,Electronics,TV,Study Table,2,34980,0,NetBanking,130,12356.88
1330,2024-02-02,21,Ravi,South,Delhi,Grocery,Rice,Dell Laptop,1,32426,5,Card,590,6985.79
1331,2024-08-13,33,Neha,South,Bangalore,Furniture,Chair,Wooden Bed,3,43419,10,COD,506,12032.77
1332,2024-11-20,92,Ravi,West,Hyderabad,Furniture,Chair,Rice Pack,2,21605,15,UPI,688,8844.21
1333,2024-02-29,194,Ankit,North,Jaipur,Clothing,Tshirt,Study Table,4,21610,5,Card,200,20508.69
1334,2024-08-25,181,Ankit,South,Bangalore,Grocery,Oil,Study Table,5,2936,15,UPI,81,3030.63
1335,2025-01-17,88,Rohit,South,Kolkata,Electronics,Headphone,Jeans Pant,3,56347,0,NetBanking,412,26662.5
1336,2024-12-17,93,Vikas,North,Kolkata,Grocery,Fruits,Wooden Bed,4,16765,20,UPI,556,10155.81
1337,2024-04-26,62,Pooja,East,Chennai,Books,Study,Jeans Pant,4,59915,15,COD,203,26562.31
1338,2024-01-03,163,Nisha,South,Jaipur,Books,Novel,Samsung TV,5,35751,10,Card,328,25755.37
1339,2024-06-14,170,Nisha,North,Jaipur,Electronics,Mobile,Wooden Bed,3,6696,10,UPI,370,2705.64
1340,2024-07-18,188,Ravi,West,Hyderabad,Clothing,Jeans,Dell Laptop,4,40871,20,NetBanking,472,11992.29
1341,2024-10-12,110,Priya,West,Delhi,Electronics,Mobile,Story Book,5,44750,10,NetBanking,461,24674.46
1342,2024-08-31,84,Priya,West,Mumbai,Clothing,Tshirt,Samsung TV,3,33218,0,UPI,446,21184.26
1343,2024-03-18,169,Vikas,South,Delhi,Clothing,Jeans,Jeans Pant,2,57141,15,NetBanking,314,18537.74
1344,2024-05-10,188,Ravi,East,Bangalore,Books,Novel,Dell Laptop,2,68562,15,Card,176,10271.69
1345,2024-02-13,193,Rahul,South,Bangalore,Grocery,Snacks,Polo Tshirt,4,12665,0,Card,322,5840.84
1346,2024-09-16,173,Rahul,South,Hyderabad,Grocery,Rice,Office Chair,4,18078,5,UPI,178,10944.69
1347,2024-02-06,37,Vikas,South,Bangalore,Books,Comics,Polo Tshirt,3,11675,15,UPI,389,3460.25
1348,2025-04-21,60,Suman,South,Delhi,Books,Magazine,Wooden Bed,5,37907,10,NetBanking,133,19928.19
1349,2024-07-31,90,Nisha,East,Pune,Furniture,Chair,Study Table,4,26289,10,NetBanking,460,8635.48
1350,2024-06-06,57,Rahul,East,Bangalore,Grocery,Fruits,Office Chair,2,50734,20,NetBanking,118,12471.36
1351,2024-02-21,62,Neha,South,Kolkata,Books,Comics,Story Book,5,38344,5,NetBanking,126,45357.76
1352,2025-02-07,15,Pooja,South,Chennai,Clothing,Tshirt,Jeans Pant,1,20811,20,NetBanking,520,3285.29
1353,2024-08-07,176,Rohit,South,Bangalore,Grocery,Fruits,Samsung TV,3,69280,5,Card,631,37762.96
1354,2025-01-31,46,Rohit,East,Bangalore,Electronics,Mobile,Rice Pack,2,31787,0,NetBanking,50,15372.61
1355,2025-01-17,177,Nisha,East,Hyderabad,Grocery,Rice,Samsung TV,5,68553,10,Card,77,46678.96
1356,2024-08-16,99,Ankit,East,Hyderabad,Grocery,Fruits,Dell Laptop,4,15701,20,COD,300,5218.64
1357,2025-02-05,15,Pooja,South,Hyderabad,Books,Novel,Dell Laptop,4,27526,15,NetBanking,634,9114.45
1358,2024-08-20,79,Amit,East,Kolkata,Furniture,Bed,Rice Pack,4,50475,15,NetBanking,640,37835.26
1359,2024-11-28,93,Ravi,North,Jaipur,Books,Novel,Samsung TV,4,510,10,Card,519,434.1
1360,2024-08-01,68,Neha,West,Hyderabad,Clothing,Jacket,Samsung TV,1,25199,0,COD,102,4852.68
1361,2024-09-11,137,Suman,South,Bangalore,Books,Study,Office Chair,4,875,20,COD,441,638.8
1362,2024-09-05,183,Suman,North,Jaipur,Grocery,Fruits,Dell Laptop,1,59667,5,UPI,175,7659.01
1363,2024-09-07,78,Pooja,East,Delhi,Clothing,Jeans,Study Table,1,46548,0,COD,111,8876.69
1364,2024-01-16,100,Neha,North,Bangalore,Furniture,Table,Dell Laptop,3,15943,10,Card,339,7967.06
1365,2024-12-06,27,Ankit,West,Bangalore,Electronics,TV,Samsung TV,3,21466,10,COD,588,6059.87
1366,2025-02-22,109,Vikas,North,Kolkata,Clothing,Jacket,Jeans Pant,3,49029,15,COD,615,19998.23
1367,2025-02-18,86,Rohit,South,Delhi,Grocery,Rice,Wooden Bed,4,62042,5,COD,657,28486.03
1368,2024-12-05,31,Suman,East,Mumbai,Electronics,TV,Polo Tshirt,5,42221,20,NetBanking,300,39603.7
1369,2024-05-25,82,Neha,South,Mumbai,Books,Novel,iPhone,4,47095,15,UPI,620,17468.55
1370,2024-09-12,59,Nisha,North,Pune,Electronics,TV,Rice Pack,2,10358,15,Card,637,2218.16
1371,2025-03-27,156,Pooja,West,Bangalore,Grocery,Fruits,iPhone,4,21005,10,NetBanking,320,15525.16
1372,2025-05-12,54,Pooja,West,Hyderabad,Electronics,Laptop,Polo Tshirt,1,29383,15,COD,94,5066.48
1373,2024-10-03,81,Nisha,North,Jaipur,Electronics,Mobile,Rice Pack,4,52448,5,UPI,618,20957.88
1374,2024-04-11,101,Neha,South,Mumbai,Grocery,Rice,Office Chair,2,68915,0,COD,635,20101.99
1375,2025-04-25,146,Suman,North,Delhi,Furniture,Table,Rice Pack,1,13622,15,NetBanking,356,2336.33
1376,2024-10-04,199,Rahul,West,Chennai,Electronics,Mobile,Polo Tshirt,1,348,5,Card,471,38.25
1377,2024-11-19,189,Priya,West,Delhi,Books,Magazine,Office Chair,2,42699,10,NetBanking,560,9895.68
1378,2024-04-17,87,Rohit,East,Delhi,Clothing,Shirt,Dell Laptop,2,3242,10,NetBanking,317,645.56
1379,2024-06-21,162,Ravi,South,Kolkata,Furniture,Chair,Study Table,3,58524,5,COD,700,30788
1380,2024-09-30,175,Priya,East,Chennai,Furniture,Chair,Office Chair,1,13708,10,NetBanking,266,1074.26
1381,2024-12-15,111,Rohit,North,Bangalore,Books,Novel,Office Chair,2,63124,15,UPI,134,21447.94
1382,2024-03-30,98,Neha,East,Kolkata,Electronics,TV,Wooden Bed,5,27711,20,NetBanking,495,24658.74
1383,2024-09-21,118,Priya,North,Mumbai,Grocery,Oil,Dell Laptop,4,26866,0,COD,445,12016.36
1384,2025-01-03,183,Priya,West,Delhi,Electronics,Laptop,Samsung TV,3,60948,15,Card,346,19942.04
1385,2024-10-09,90,Ankit,East,Delhi,Grocery,Snacks,Rice Pack,3,50473,15,Card,231,12144.2
1386,2024-03-04,30,Priya,East,Mumbai,Electronics,Mobile,Polo Tshirt,5,60749,0,COD,647,47689.47
1387,2025-02-13,191,Neha,East,Pune,Clothing,Jacket,Study Table,1,7174,20,NetBanking,245,891.43
1388,2024-10-26,134,Rahul,East,Hyderabad,Furniture,Bed,Rice Pack,1,68290,5,NetBanking,380,7938.22
1389,2024-01-07,75,Amit,West,Chennai,Grocery,Rice,Jeans Pant,1,5607,0,COD,138,1282.12
1390,2024-12-03,139,Neha,North,Chennai,Grocery,Rice,Jeans Pant,2,38923,20,COD,563,9505.82
1391,2024-11-13,141,Ravi,East,Hyderabad,Clothing,Jeans,iPhone,4,23843,15,UPI,300,16159.23
1392,2025-04-03,85,Rohit,East,Kolkata,Electronics,Headphone,Office Chair,2,59916,5,Card,384,11808.25
1393,2024-06-05,3,Rohit,East,Kolkata,Clothing,Tshirt,Office Chair,3,51849,15,UPI,553,32713.21
1394,2024-10-04,132,Neha,West,Jaipur,Clothing,Shirt,Wooden Bed,5,29094,20,UPI,75,27788.14
1395,2025-01-24,125,Pooja,North,Jaipur,Grocery,Rice,Polo Tshirt,4,69033,15,NetBanking,254,52479.9
1396,2024-07-30,175,Pooja,West,Kolkata,Electronics,Headphone,Polo Tshirt,4,25597,15,Card,264,15111.55
1397,2025-01-15,85,Vikas,North,Jaipur,Books,Comics,Study Table,1,59068,0,UPI,130,10632.72
1398,2024-01-17,144,Amit,West,Chennai,Grocery,Fruits,Samsung TV,3,65516,15,NetBanking,319,26179.96
1399,2024-12-31,158,Suman,South,Kolkata,Clothing,Jeans,Rice Pack,5,28188,15,Card,110,13876.6
1400,2024-03-10,193,Vikas,East,Jaipur,Electronics,TV,Study Table,2,27081,10,Card,369,10997.71
1401,2024-09-06,81,Kiran,East,Mumbai,Electronics,TV,Rice Pack,4,69864,10,COD,345,33392.2
1402,2024-02-24,76,Suman,North,Hyderabad,Clothing,Jeans,iPhone,2,3954,20,NetBanking,449,1380.74
1403,2025-02-28,90,Rahul,North,Jaipur,Grocery,Fruits,iPhone,2,51477,5,UPI,289,9612.81
1404,2025-01-28,179,Rahul,East,Pune,Clothing,Shirt,Rice Pack,5,38160,15,UPI,403,30441.69
1405,2025-01-10,155,Rohit,North,Pune,Grocery,Snacks,Polo Tshirt,4,10370,20,NetBanking,385,3650.97
1406,2024-09-20,112,Pooja,South,Chennai,Books,Study,Rice Pack,5,45591,20,UPI,124,37212.02
1407,2024-08-26,141,Kiran,East,Pune,Electronics,TV,Wooden Bed,3,31536,0,Card,416,10488.1
1408,2024-06-05,22,Pooja,South,Pune,Grocery,Fruits,Story Book,1,54898,15,UPI,410,3761.49
1409,2024-12-28,192,Neha,North,Chennai,Furniture,Chair,Rice Pack,4,29828,10,UPI,408,13129.65
1410,2024-12-22,33,Rahul,West,Bangalore,Electronics,Headphone,Rice Pack,4,49952,10,NetBanking,411,39128.54
1411,2024-05-27,85,Pooja,East,Kolkata,Furniture,Bed,iPhone,2,30201,0,UPI,330,8564.32
1412,2024-12-19,178,Suman,East,Chennai,Clothing,Jacket,iPhone,1,55962,15,UPI,402,6311.53
1413,2024-09-07,148,Amit,West,Delhi,Electronics,Headphone,Story Book,5,62732,15,NetBanking,281,53200.68
1414,2024-06-29,53,Priya,West,Mumbai,Electronics,Mobile,Office Chair,3,33592,5,UPI,130,17165.03
1415,2024-04-06,38,Ankit,North,Delhi,Furniture,Table,Office Chair,5,58066,0,NetBanking,644,27885.8
1416,2024-06-01,22,Suman,South,Bangalore,Furniture,Table,Wooden Bed,3,19316,5,Card,209,7557.43
1417,2024-08-01,54,Amit,East,Pune,Electronics,Mobile,Polo Tshirt,1,42357,15,COD,619,7310.5
1418,2024-02-15,190,Pooja,West,Kolkata,Clothing,Shirt,iPhone,3,40912,10,COD,272,16671.94
1419,2025-04-27,193,Kiran,East,Bangalore,Grocery,Snacks,Rice Pack,3,44544,10,COD,699,15921.58
1420,2024-06-19,63,Nisha,South,Pune,Clothing,Jeans,iPhone,4,17730,5,NetBanking,514,16308.15
1421,2024-07-01,31,Rohit,West,Kolkata,Furniture,Sofa,Story Book,1,11464,20,Card,220,1721.8
1422,2025-04-22,25,Rohit,North,Jaipur,Grocery,Fruits,Office Chair,4,28593,5,UPI,478,20015.15
1423,2024-11-28,114,Vikas,East,Pune,Clothing,Shirt,Office Chair,4,43291,10,UPI,200,16206.13
1424,2024-09-09,71,Amit,South,Jaipur,Books,Comics,Story Book,5,19230,0,NetBanking,430,11761.33
1425,2025-05-03,176,Rahul,West,Hyderabad,Furniture,Table,Dell Laptop,3,19291,20,UPI,461,8483.68
1426,2024-07-05,7,Priya,South,Bangalore,Furniture,Chair,Story Book,3,2833,10,NetBanking,470,886
1427,2024-04-16,75,Ankit,West,Chennai,Grocery,Oil,Samsung TV,4,16363,10,UPI,73,9668.89
1428,2025-02-04,161,Vikas,South,Mumbai,Grocery,Snacks,Study Table,4,62969,0,NetBanking,333,26931.1
1429,2024-06-22,184,Kiran,South,Hyderabad,Furniture,Chair,iPhone,1,52379,10,NetBanking,114,9640.11
1430,2024-12-27,16,Rohit,South,Delhi,Books,Comics,Story Book,1,69380,0,NetBanking,260,6075.15
1431,2024-10-10,197,Rahul,West,Chennai,Clothing,Jacket,Polo Tshirt,1,58173,15,Card,506,5363.6
1432,2024-01-18,101,Kiran,North,Kolkata,Furniture,Sofa,Story Book,4,10023,15,NetBanking,594,3625.65
1433,2024-07-30,53,Kiran,South,Bangalore,Clothing,Shirt,iPhone,3,29102,0,COD,224,10801.08
1434,2025-03-19,3,Priya,South,Mumbai,Grocery,Snacks,Wooden Bed,3,709,5,COD,463,370.05
1435,2025-03-18,191,Rahul,West,Chennai,Electronics,TV,Rice Pack,3,56070,0,UPI,465,34784.87
1436,2024-11-17,3,Rohit,South,Kolkata,Clothing,Shirt,Story Book,1,52906,15,UPI,691,6543.38
1437,2024-05-29,51,Rahul,North,Kolkata,Grocery,Snacks,Rice Pack,5,8224,5,NetBanking,513,8654.62
1438,2025-02-01,10,Amit,West,Hyderabad,Books,Magazine,Rice Pack,1,10133,0,NetBanking,295,2430.2
1439,2024-10-09,47,Kiran,East,Delhi,Grocery,Snacks,Wooden Bed,2,63290,15,COD,188,15889.21
1440,2024-09-19,78,Kiran,South,Chennai,Books,Magazine,Study Table,3,39692,0,COD,436,16310.46
1441,2024-11-20,112,Amit,North,Mumbai,Clothing,Jacket,Polo Tshirt,4,6840,15,Card,557,2318.78
1442,2025-02-14,130,Ravi,East,Kolkata,Grocery,Fruits,Study Table,3,42624,15,NetBanking,644,17001.75
1443,2025-04-11,31,Rohit,East,Bangalore,Grocery,Oil,Jeans Pant,3,5525,20,UPI,569,1883.92
1444,2024-06-15,79,Rohit,North,Delhi,Grocery,Rice,Rice Pack,2,26491,10,UPI,503,8058.27
1445,2024-09-29,112,Pooja,North,Mumbai,Books,Magazine,Story Book,3,18328,5,Card,74,8716.69
1446,2024-09-26,142,Nisha,South,Kolkata,Clothing,Tshirt,iPhone,5,46041,10,COD,506,17491.18
1447,2025-02-07,13,Suman,North,Bangalore,Grocery,Fruits,Jeans Pant,5,2811,20,COD,503,2383.35
1448,2024-06-16,42,Rahul,North,Mumbai,Furniture,Chair,Samsung TV,4,9832,5,NetBanking,521,8360.24
1449,2024-03-17,137,Vikas,West,Mumbai,Clothing,Shirt,Polo Tshirt,1,56352,0,Card,197,12693.29
1450,2025-02-21,178,Ankit,West,Jaipur,Grocery,Oil,Wooden Bed,1,11915,0,COD,503,2304.2
